Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,FinishedSalvage,3,0,3,3,28,4,0,0,0.6666666666666666,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,OverslimeModifierRecipe,7,0,14,12,118,23,0,2,0.35714285714285715,3,13
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,Serializer,0,0,3,1,16,3,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,OverslimeModifierRecipeBuilder,2,0,6,6,39,8,0,0,0.5,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,Finished,0,0,3,3,12,3,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,SwappableModifierRecipe,1,0,9,7,103,18,0,4,0.5555555555555556,3,11
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,Serializer,0,0,4,2,31,6,0,3,-1.0,0,5
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,SwappableModifierRecipeBuilder,1,0,8,7,53,11,0,2,0.625,2,6
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.adding,Finished,0,0,3,3,14,3,0,2,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,ModifierMatch,7,1,30,30,289,55,3,0,0.13333333333333333,24,6
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,EntryMatch,1,0,5,5,30,8,0,1,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,TagMatch,3,0,5,5,47,11,0,1,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,ListMatch,2,0,5,5,57,14,0,1,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,ModifierRecipeLookup,9,2,14,14,196,26,0,0,0.14285714285714285,17,12
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,ModifierRequirements,5,0,1,1,44,4,0,0,0.0,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,ModifierSalvage,7,0,9,7,108,12,0,0,0.4444444444444444,5,8
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,Serializer,0,0,3,1,37,5,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers,ModifierMatchTest,0,0,13,0,98,13,0,0,-1.0,1,5
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,AgeableSeveringRecipe,1,0,5,3,47,9,0,1,0.6,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,Serializer,0,0,3,1,34,6,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,SeveringRecipe,5,0,11,9,84,13,1,0,0.45454545454545453,8,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,Serializer,0,0,3,1,19,3,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,SeveringRecipeBuilder,4,0,7,7,52,9,0,0,0.2857142857142857,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,Finished,0,0,3,3,20,5,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.modifiers.severing,SeveringRecipeCache,1,0,1,1,31,5,0,0,0.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,IMoldingContainer,0,0,5,0,36,7,0,0,-1.0,1,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,MoldingRecipe,6,0,13,10,83,14,2,0,0.38461538461538464,9,5
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,Table,0,0,3,3,14,3,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,Basin,0,0,3,3,14,3,0,1,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,IFactory,0,0,1,0,6,1,0,0,-1.0,2,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,Serializer,1,0,3,1,30,4,0,0,0.6666666666666666,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,MoldingRecipeBuilder,5,0,13,13,90,16,0,0,0.38461538461538464,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.molding,Finished,0,0,3,3,18,5,0,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,IDisplayPartBuilderRecipe,0,0,2,0,16,2,1,1,-1.0,4,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,IPartBuilderContainer,0,0,5,0,39,7,0,0,-1.0,4,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,IPartBuilderRecipe,0,0,12,0,82,16,2,0,-1.0,2,6
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,ItemPartRecipe,6,0,9,7,73,12,0,2,0.2222222222222222,3,8
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,Serializer,0,0,3,1,31,4,0,0,-1.0,1,4
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,ItemPartRecipeBuilder,5,0,5,5,31,6,0,0,0.6,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,Finished,0,0,3,3,17,4,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,PartRecipe,8,0,10,8,129,18,0,1,0.4,3,10
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,Serializer,0,0,3,1,35,4,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,PartRecipeBuilder,5,0,6,6,58,12,0,0,0.5,3,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,Result,0,0,3,3,24,6,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,Pattern,1,1,8,8,53,8,0,0,1.0,35,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.partbuilder,Serializer,0,0,2,2,11,2,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.building,ToolBuildingRecipe,5,0,5,5,52,11,0,0,0.4,1,6
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.building,ToolBuildingRecipeBuilder,3,0,6,6,44,9,0,0,0.5,3,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.building,Result,0,0,3,3,22,6,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.building,ToolBuildingRecipeSerializer,0,0,3,1,35,7,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation,IMutableTinkerStationContainer,0,0,0,0,5,0,0,1,-1.0,7,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation,ITinkerStationContainer,0,0,1,0,10,1,1,0,-1.0,16,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation,ITinkerStationRecipe,1,0,7,0,57,9,0,0,-1.0,12,4
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation,ValidatedResult,4,1,9,7,83,9,2,0,0.6666666666666666,22,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation,Success,1,0,1,0,10,1,0,1,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation,Failure,1,0,2,1,13,2,0,1,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierMaterialRepairKitRecipe,2,0,5,3,31,5,0,1,0.4,0,7
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierMaterialRepairRecipe,2,0,6,4,40,8,0,1,0.3333333333333333,0,10
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierMaterialRepairRecipeBuilder,3,0,6,6,36,6,0,0,0.5,2,5
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,Finished,1,0,2,2,11,2,0,0,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierMaterialRepairSerializer,1,0,6,1,39,6,0,0,0.8333333333333334,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IModifierMaterialRepairRecipe,0,0,2,0,13,2,2,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IFactory,0,0,1,0,6,1,0,0,-1.0,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairCraftingRecipe,3,0,7,6,111,26,0,1,0.42857142857142855,0,7
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairRecipeBuilder,4,0,6,6,38,6,0,0,0.5,2,4
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,Finished,1,0,2,2,12,2,0,0,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairRecipeSerializer,1,0,7,1,46,7,0,0,0.8571428571428571,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IModifierRepairRecipe,0,0,3,0,17,3,2,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IFactory,0,0,1,0,6,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ModifierRepairTinkerStationRecipe,4,0,6,6,64,15,0,1,0.6666666666666666,0,10
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairKitRecipe,2,0,4,3,28,4,0,1,0.5,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairRecipe,2,0,6,5,51,10,0,1,0.3333333333333333,2,7
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairRecipeBuilder,3,0,6,6,39,6,0,0,0.5,2,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,Finished,1,0,2,2,11,2,0,0,1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,SpecializedRepairRecipeSerializer,1,0,6,1,39,6,0,0,0.8333333333333334,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,ISpecializedRepairRecipe,0,0,2,0,13,2,2,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.tinkerstation.repairing,IFactory,0,0,1,0,6,1,0,0,-1.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,AbstractSizedIngredientRecipeBuilder,1,0,8,8,72,9,1,0,0.25,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,SizedFinishedRecipe,0,0,2,2,15,3,1,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,AbstractWorktableRecipe,4,0,7,7,45,11,1,1,0.2857142857142857,0,6
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,IModifierWorktableRecipe,0,0,16,0,91,17,1,0,-1.0,7,5
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,ModifierSetWorktableRecipe,10,0,13,10,188,29,0,2,0.3076923076923077,6,16
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,Serializer,0,0,3,1,42,7,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,ModifierSetWorktableRecipeBuilder,5,0,12,12,84,14,0,1,0.25,1,3
TinkersConstructRefactor,slimeknights.tconstruct.library.recipe.worktable,Finished,0,0,3,3,20,4,0,1,-1.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,CompoundIndexHookIterator,1,0,4,0,40,6,2,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,EntityModifierCapability,5,3,10,8,76,10,0,0,0.7,5,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,1,0,2,2,12,2,0,1,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,EntityModifiers,0,0,2,0,13,2,1,0,-1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHookIterator,1,0,3,1,68,11,2,1,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHookIterator,1,0,1,0,12,1,2,1,0.0,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,PersistentDataCapability,3,1,12,6,96,15,0,0,0.25,7,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,1,0,4,3,18,4,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,TinkerDataCapability,5,1,14,13,114,14,0,0,0.42857142857142855,19,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,TinkerDataKey,1,0,1,1,12,1,1,0,0.0,14,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ComputableDataKey,1,0,3,2,19,3,0,1,0.0,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Holder,1,0,8,8,59,8,0,0,0.375,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,TinkerDataKeys,5,0,0,0,25,0,0,0,-1.0,12,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolCapabilityProvider,3,0,3,2,28,3,0,0,0.6666666666666666,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,IToolCapabilityProvider,0,0,1,0,10,1,2,0,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolFluidCapability,5,2,43,24,337,59,0,2,0.11627906976744186,2,9
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,IFluidModifier,0,0,7,0,69,7,0,0,-1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHook,0,0,7,0,66,7,1,0,-1.0,3,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,FluidModifierHookMerger,1,0,9,6,57,13,0,2,0.5555555555555556,0,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,0,0,1,1,7,1,0,1,-1.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryCapability,14,4,65,36,523,112,0,2,0.06153846153846154,12,10
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,IInventoryModifier,0,0,7,0,36,7,0,0,-1.0,1,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHook,0,0,7,0,36,7,1,0,-1.0,4,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,InventoryModifierHookMerger,1,0,10,7,66,17,0,2,0.3,0,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,Provider,1,0,2,2,12,2,0,1,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ReversedListIterator,2,0,3,3,25,3,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.capability,ToolInventoryStack,2,1,2,0,10,2,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,EquipmentChangeContext,4,0,2,2,38,2,0,1,0.0,31,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,EquipmentContext,4,0,4,3,60,9,1,0,0.0,30,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,ToolAttackContext,9,0,2,2,47,2,0,0,1.0,37,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,ToolHarvestContext,11,0,3,3,81,3,0,0,0.0,16,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.context,ToolRebuildContext,8,0,0,0,37,0,0,0,-1.0,30,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,BoxAOEIterator,22,1,18,14,326,40,0,1,0.5,4,7
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,RectangleIterator,15,0,3,1,127,12,1,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Builder,3,0,5,5,42,5,0,0,0.0,3,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,0,0,4,4,46,9,0,0,-1.0,5,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,CircleAOEIterator,4,1,10,7,92,13,0,1,0.5,6,7
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,CircleIterator,1,0,3,0,31,5,0,1,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,0,0,4,4,20,4,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,FallbackAOEIterator,4,1,6,6,49,6,0,1,0.0,3,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,0,0,4,4,24,4,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,IAreaOfEffectIterator,2,0,4,2,75,8,5,0,-1.0,18,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,IBoxExpansion,4,0,2,0,75,2,0,0,-1.0,6,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,TreeAOEIterator,16,1,17,9,288,54,0,1,0.23529411764705882,3,6
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,TreeIterator,9,0,7,1,182,42,0,0,0.0,0,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,TreePos,3,0,3,1,29,3,0,0,0.0,2,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,0,0,4,4,20,4,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,VeiningAOEIterator,7,1,11,7,96,17,0,1,0.45454545454545453,3,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,VeiningIterator,5,0,3,0,47,9,0,0,0.0,0,0
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.aoe,Loader,0,0,4,4,16,4,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,DefinitionModifierSlots,4,1,10,9,103,14,0,0,0.3,7,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Builder,1,0,3,2,25,3,0,0,0.6666666666666666,2,1
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Serializer,0,0,2,2,22,4,0,0,-1.0,2,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,IToolStatProvider,0,0,5,0,62,13,0,0,-1.0,7,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ModifiableArmorMaterial,8,1,21,18,166,29,0,0,0.23809523809523808,17,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Builder,4,0,8,6,78,14,0,0,0.375,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,PartRequirement,4,1,26,26,163,33,2,0,0.38461538461538464,9,7
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Serializer,0,0,2,2,28,6,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolPart,1,0,7,7,35,8,0,1,0.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,StatType,1,0,7,7,35,8,0,1,0.5714285714285714,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinition,11,1,19,17,204,26,0,0,0.3157894736842105,37,9
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Builder,4,0,5,5,63,7,0,0,0.8,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionData,14,1,21,19,225,34,0,0,0.09523809523809523,20,19
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Stats,2,0,2,2,19,2,0,0,1.0,1,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,Harvest,2,0,0,0,7,0,0,0,-1.0,2,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionDataBuilder,10,0,19,19,166,21,0,0,0.0,6,17
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionLoader,5,2,11,7,111,16,0,0,0.45454545454545453,7,15
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolStatProviders,6,4,10,9,58,11,0,0,0.9,3,14
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,UpdateToolDefinitionDataPacket,1,0,3,3,26,5,0,0,0.0,3,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,DefinitionModifierSlotsTest,0,0,5,0,45,5,0,0,-1.0,0,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,PartRequirementTest,0,0,7,0,82,7,0,0,-1.0,0,4
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionDataTest,0,0,15,0,125,18,0,0,-1.0,2,12
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,ToolDefinitionLoaderTest,9,0,11,0,140,11,0,0,0.2727272727272727,1,17
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition,UpdateToolDefinitionDataPacketTest,2,0,2,0,80,2,0,0,1.0,0,17
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,FixedTierHarvestLogic,3,1,8,7,51,10,0,1,0.5,3,5
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,Loader,0,0,5,4,34,7,0,0,-1.0,4,2
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,IHarvestLogic,2,0,5,2,37,5,2,0,-1.0,10,3
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,ModifiedHarvestLogic,6,1,18,15,142,23,0,2,0.16666666666666666,4,6
TinkersConstructRefactor,slimeknights.tconstruct.library.tools.definition.harvest,Builder,2,0,6,6,44,6,0,0,0.0,0,1
